day,Longitude,Latitude,incrConfirmed,ProvinceName,CityName
736.0,125.295401255854,43.84064147496199,1,,朝阳区
736.0,117.20359278135501,39.15348514470478,2,,河北区
736.0,116.69058173342549,39.54336666275853,2,,廊坊市
736.0,120.45749949793277,41.57982086475567,1,,朝阳市
736.0,111.474432885931,27.245270272808565,1,,邵阳市
736.0,114.4235580165817,23.116358854725593,1,,惠州市
736.0,106.62458932565383,23.908185934295958,43,,百色市
738.0,120.8433983399283,40.71736443636189,1,,葫芦岛市
738.0,106.62458932565383,23.908185934295958,83,,百色市
739.0,120.8433983399283,40.71736443636189,1,,葫芦岛市
739.0,106.62458932565383,23.908185934295958,72,,百色市
740.0,126.55563450495482,43.84356783457924,2,,吉林市
740.0,106.62458932565383,23.908185934295958,7,,百色市
741.0,123.47109664482264,41.68383006919066,1,,沈阳市
741.0,120.8433983399283,40.71736443636189,26,,葫芦岛市
741.0,106.62458932565383,23.908185934295958,38,,百色市
741.0,109.19643889817665,27.73778645640524,1,,铜仁市
742.0,120.8433983399283,40.71736443636189,10,,葫芦岛市
742.0,106.62458932565383,23.908185934295958,30,,百色市
743.0,117.01441017993696,39.14872660896657,1,,西青区
743.0,120.8433983399283,40.71736443636189,11,,葫芦岛市
743.0,114.06455183658751,22.548456637984177,1,,深圳市
743.0,108.37345082581861,22.822606601187154,1,,南宁市
743.0,106.62458932565383,23.908185934295958,12,,百色市
743.0,104.22256899109433,23.40599429361173,2,,文山壮族苗族自治州
744.0,120.8433983399283,40.71736443636189,18,,葫芦岛市
744.0,114.06455183658751,22.548456637984177,1,,深圳市
744.0,106.62458932565383,23.908185934295958,6,,百色市
744.0,104.22256899109433,23.40599429361173,1,,文山壮族苗族自治州
745.0,123.47109664482264,41.68383006919066,1,,沈阳市
745.0,120.8433983399283,40.71736443636189,28,,葫芦岛市
745.0,120.59241222959322,31.303564074441766,8,,苏州市
745.0,114.06455183658751,22.548456637984177,2,,深圳市
745.0,106.62458932565383,23.908185934295958,1,,百色市
746.0,111.75550856170946,40.84842299711348,2,,呼和浩特市
746.0,119.78486907317954,49.172732795190655,5,,呼伦贝尔市
746.0,120.8433983399283,40.71736443636189,15,,葫芦岛市
746.0,120.59241222959322,31.303564074441766,18,,苏州市
746.0,120.90159173866185,31.98654943120089,1,,南通市
746.0,114.06455183658751,22.548456637984177,3,,深圳市
746.0,106.62458932565383,23.908185934295958,2,,百色市
748.0,111.75550856170946,40.84842299711348,21,,呼和浩特市
748.0,109.95979863201062,40.62714122474678,1,,包头市
748.0,120.8433983399283,40.71736443636189,9,,葫芦岛市
748.0,126.55563450495482,43.84356783457924,2,,吉林市
748.0,120.59241222959322,31.303564074441766,4,,苏州市
748.0,114.06455183658751,22.548456637984177,3,,深圳市
748.0,113.75842045787648,23.02730841164339,1,,东莞市
748.0,103.38154905257933,23.36999624760546,1,,红河哈尼族彝族自治州
750.0,111.75550856170946,40.84842299711348,63,,呼和浩特市
750.0,109.95979863201062,40.62714122474678,2,,包头市
750.0,120.8433983399283,40.71736443636189,9,,葫芦岛市
750.0,120.59241222959322,31.303564074441766,16,,苏州市
750.0,114.06455183658751,22.548456637984177,8,,深圳市
750.0,103.38154905257933,23.36999624760546,3,,红河哈尼族彝族自治州
751.0,112.75959475565928,37.69283940975972,5,,晋中市
751.0,111.75550856170946,40.84842299711348,30,,呼和浩特市
751.0,109.95979863201062,40.62714122474678,1,,包头市
751.0,107.39439808372491,40.7493594895728,1,,巴彦淖尔市
751.0,120.8433983399283,40.71736443636189,7,,葫芦岛市
751.0,130.97561865876668,45.300872317823895,2,,鸡西市
751.0,120.31858328810601,31.498809732685714,1,,无锡市
751.0,120.59241222959322,31.303564074441766,10,,苏州市
751.0,114.06455183658751,22.548456637984177,6,,深圳市
751.0,104.07274727406208,30.578993724029967,9,,成都市
751.0,103.38154905257933,23.36999624760546,1,,红河哈尼族彝族自治州
751.0,98.59135935611411,24.438010702758117,3,,德宏傣族景颇族自治州
752.0,111.75550856170946,40.84842299711348,18,,呼和浩特市
752.0,109.95979863201062,40.62714122474678,3,,包头市
752.0,107.39439808372491,40.7493594895728,1,,巴彦淖尔市
752.0,120.8433983399283,40.71736443636189,6,,葫芦岛市
752.0,120.31858328810601,31.498809732685714,2,,无锡市
752.0,120.59241222959322,31.303564074441766,10,,苏州市
752.0,120.38945519114627,36.072227496663224,1,,青岛市
752.0,114.31158155473231,30.598466736400987,14,,武汉市
752.0,114.06455183658751,22.548456637984177,3,,深圳市
752.0,104.07274727406208,30.578993724029967,5,,成都市
752.0,103.38154905257933,23.36999624760546,1,,红河哈尼族彝族自治州
752.0,98.59135935611411,24.438010702758117,4,,德宏傣族景颇族自治州
753.0,116.37251358116619,39.91812360584148,3,,西城区
753.0,125.295401255854,43.84064147496199,1,,朝阳区
753.0,116.29240188731139,39.8649371975573,2,,丰台区
753.0,116.3054340544974,39.96548984110075,1,,海淀区
753.0,121.08142549497644,32.07035573967588,2,,通州区
753.0,116.66142426369096,40.13635076223076,1,,顺义区
753.0,116.348625212231,39.73255523655448,2,,大兴区
753.0,112.75959475565928,37.69283940975972,1,,晋中市
753.0,111.75550856170946,40.84842299711348,44,,呼和浩特市
753.0,109.95979863201062,40.62714122474678,7,,包头市
753.0,107.39439808372491,40.7493594895728,1,,巴彦淖尔市
753.0,120.45749949793277,41.57982086475567,1,,朝阳市
753.0,120.8433983399283,40.71736443636189,9,,葫芦岛市
753.0,130.97561865876668,45.300872317823895,1,,鸡西市
753.0,120.59241222959322,31.303564074441766,4,,苏州市
753.0,120.38945519114627,36.072227496663224,1,,青岛市
753.0,114.31158155473231,30.598466736400987,5,,武汉市
753.0,114.06455183658751,22.548456637984177,7,,深圳市
753.0,104.07274727406208,30.578993724029967,6,,成都市
753.0,103.38154905257933,23.36999624760546,2,,红河哈尼族彝族自治州
754.0,116.37251358116619,39.91812360584148,2,,西城区
754.0,112.75959475565928,37.69283940975972,1,,晋中市
754.0,112.74062416023847,38.42238338517772,1,,忻州市
754.0,111.75550856170946,40.84842299711348,37,,呼和浩特市
754.0,109.95979863201062,40.62714122474678,4,,包头市
754.0,120.8433983399283,40.71736443636189,8,,葫芦岛市
754.0,126.55563450495482,43.84356783457924,3,,吉林市
754.0,120.59241222959322,31.303564074441766,3,,苏州市
754.0,114.31158155473231,30.598466736400987,10,,武汉市
754.0,114.06455183658751,22.548456637984177,8,,深圳市
754.0,108.360418838298,21.6930052899694,3,,防城港市
754.0,104.07274727406208,30.578993724029967,6,,成都市
754.0,100.09544042014869,23.89046855627851,2,,临沧市
754.0,103.38154905257933,23.36999624760546,1,,红河哈尼族彝族自治州
755.0,125.295401255854,43.84064147496199,1,,朝阳区
755.0,121.08142549497644,32.07035573967588,1,,通州区
755.0,112.55639149167204,37.87698902884778,1,,太原市
755.0,112.75959475565928,37.69283940975972,2,,晋中市
755.0,111.75550856170946,40.84842299711348,28,,呼和浩特市
755.0,109.95979863201062,40.62714122474678,2,,包头市
755.0,120.45749949793277,41.57982086475567,1,,朝阳市
755.0,120.8433983399283,40.71736443636189,18,,葫芦岛市
755.0,126.55563450495482,43.84356783457924,2,,吉林市
755.0,130.97561865876668,45.300872317823895,1,,鸡西市
755.0,120.59241222959322,31.303564074441766,2,,苏州市
755.0,120.38945519114627,36.072227496663224,1,,青岛市
755.0,114.31158155473231,30.598466736400987,2,,武汉市
755.0,114.06455183658751,22.548456637984177,8,,深圳市
755.0,108.360418838298,21.6930052899694,4,,防城港市
755.0,104.07274727406208,30.578993724029967,5,,成都市
755.0,100.09544042014869,23.89046855627851,1,,临沧市
755.0,103.38154905257933,23.36999624760546,4,,红河哈尼族彝族自治州
756.0,125.295401255854,43.84064147496199,1,,朝阳区
756.0,117.32056850791443,39.09233234281453,1,,东丽区
756.0,111.75550856170946,40.84842299711348,52,,呼和浩特市
756.0,119.78486907317954,49.172732795190655,2,,呼伦贝尔市
756.0,120.45749949793277,41.57982086475567,1,,朝阳市
756.0,120.8433983399283,40.71736443636189,10,,葫芦岛市
756.0,130.97561865876668,45.300872317823895,1,,鸡西市
756.0,120.59241222959322,31.303564074441766,4,,苏州市
756.0,118.09643549976651,24.485406605176305,1,,厦门市
756.0,114.06455183658751,22.548456637984177,15,,深圳市
756.0,113.58255478654918,22.27656465424921,2,,珠海市
756.0,113.75842045787648,23.02730841164339,19,,东莞市
756.0,108.360418838298,21.6930052899694,9,,防城港市
756.0,104.07274727406208,30.578993724029967,2,,成都市
756.0,100.09544042014869,23.89046855627851,2,,临沧市
756.0,103.38154905257933,23.36999624760546,1,,红河哈尼族彝族自治州
757.0,125.295401255854,43.84064147496199,1,,朝阳区
757.0,116.23761791731043,40.22641337159427,1,,昌平区
757.0,117.32056850791443,39.09233234281453,3,,东丽区
757.0,112.55639149167204,37.87698902884778,1,,太原市
757.0,112.75959475565928,37.69283940975972,1,,晋中市
757.0,111.75550856170946,40.84842299711348,35,,呼和浩特市
757.0,109.95979863201062,40.62714122474678,1,,包头市
757.0,119.78486907317954,49.172732795190655,2,,呼伦贝尔市
757.0,120.45749949793277,41.57982086475567,1,,朝阳市
757.0,120.8433983399283,40.71736443636189,6,,葫芦岛市
757.0,126.55563450495482,43.84356783457924,2,,吉林市
757.0,120.59241222959322,31.303564074441766,2,,苏州市
757.0,114.31158155473231,30.598466736400987,2,,武汉市
757.0,114.06455183658751,22.548456637984177,26,,深圳市
757.0,113.75842045787648,23.02730841164339,22,,东莞市
757.0,108.360418838298,21.6930052899694,7,,防城港市
757.0,104.07274727406208,30.578993724029967,2,,成都市
757.0,103.85656331579456,30.082526119421058,1,,眉山市
757.0,100.09544042014869,23.89046855627851,2,,临沧市
759.0,112.75959475565928,37.69283940975972,1,,晋中市
759.0,111.75550856170946,40.84842299711348,13,,呼和浩特市
759.0,109.95979863201062,40.62714122474678,1,,包头市
759.0,126.54161509031663,45.808825827952184,1,,哈尔滨市
759.0,129.6395397783469,44.55624570898632,3,,牡丹江市
759.0,120.59241222959322,31.303564074441766,3,,苏州市
759.0,114.31158155473231,30.598466736400987,2,,武汉市
759.0,114.06455183658751,22.548456637984177,23,,深圳市
759.0,113.75842045787648,23.02730841164339,7,,东莞市
759.0,113.39942236263188,22.5223146707905,1,,中山市
759.0,108.360418838298,21.6930052899694,6,,防城港市
759.0,109.51855670139908,18.258736291747855,1,,三亚市
759.0,104.07274727406208,30.578993724029967,1,,成都市
759.0,100.09544042014869,23.89046855627851,1,,临沧市
759.0,98.59135935611411,24.438010702758117,5,,德宏傣族景颇族自治州
759.0,100.62662114445924,36.2921024798988,1,,海南藏族自治州
760.0,117.71739882966088,39.00941577364663,1,,滨海新区
760.0,112.75959475565928,37.69283940975972,1,,晋中市
760.0,111.75550856170946,40.84842299711348,16,,呼和浩特市
760.0,109.95979863201062,40.62714122474678,1,,包头市
760.0,120.8433983399283,40.71736443636189,2,,葫芦岛市
760.0,126.55563450495482,43.84356783457924,4,,吉林市
760.0,129.4773763202274,42.91574303372181,4,,延边朝鲜族自治州
760.0,126.54161509031663,45.808825827952184,2,,哈尔滨市
760.0,129.6395397783469,44.55624570898632,2,,牡丹江市
760.0,121.40356934916508,31.254973368279597,1,,普陀区
760.0,120.38945519114627,36.072227496663224,4,,青岛市
760.0,114.06455183658751,22.548456637984177,25,,深圳市
760.0,113.58255478654918,22.27656465424921,1,,珠海市
760.0,113.75842045787648,23.02730841164339,6,,东莞市
760.0,108.360418838298,21.6930052899694,2,,防城港市
760.0,104.07274727406208,30.578993724029967,3,,成都市
760.0,98.59135935611411,24.438010702758117,1,,德宏傣族景颇族自治州
761.0,117.20359278135501,39.15348514470478,1,,河北区
761.0,117.71739882966088,39.00941577364663,1,,滨海新区
761.0,114.5456282282352,36.631262731204046,1,,邯郸市
761.0,112.75959475565928,37.69283940975972,1,,晋中市
761.0,111.75550856170946,40.84842299711348,6,,呼和浩特市
761.0,109.95979863201062,40.62714122474678,1,,包头市
761.0,126.55563450495482,43.84356783457924,13,,吉林市
761.0,129.4773763202274,42.91574303372181,3,,延边朝鲜族自治州
761.0,126.54161509031663,45.808825827952184,1,,哈尔滨市
761.0,121.40356934916508,31.254973368279597,3,,普陀区
761.0,121.38861193361008,31.118842580087428,1,,闵行区
761.0,121.23447959624146,31.037135176464492,1,,松江区
761.0,120.59241222959322,31.303564074441766,1,,苏州市
761.0,120.70647689035565,28.00108540447221,2,,温州市
761.0,114.31158155473231,30.598466736400987,4,,武汉市
761.0,114.06455183658751,22.548456637984177,23,,深圳市
761.0,113.75842045787648,23.02730841164339,5,,东莞市
761.0,108.360418838298,21.6930052899694,2,,防城港市
761.0,104.07274727406208,30.578993724029967,1,,成都市
761.0,98.59135935611411,24.438010702758117,1,,德宏傣族景颇族自治州
762.0,117.20359278135501,39.15348514470478,5,,河北区
762.0,117.32056850791443,39.09233234281453,1,,东丽区
762.0,114.52153190157445,38.0483119268727,1,,石家庄市
762.0,114.51146225612979,37.07668595096609,4,,邢台市
762.0,111.75550856170946,40.84842299711348,9,,呼和浩特市
762.0,119.78486907317954,49.172732795190655,2,,呼伦贝尔市
762.0,126.55563450495482,43.84356783457924,8,,吉林市
762.0,129.4773763202274,42.91574303372181,4,,延边朝鲜族自治州
762.0,126.54161509031663,45.808825827952184,3,,哈尔滨市
762.0,121.38861193361008,31.118842580087428,1,,闵行区
762.0,121.23447959624146,31.037135176464492,1,,松江区
762.0,117.29057543439453,34.21266655011306,1,,徐州市
762.0,120.70647689035565,28.00108540447221,2,,温州市
762.0,114.31158155473231,30.598466736400987,4,,武汉市
762.0,114.06455183658751,22.548456637984177,22,,深圳市
762.0,108.360418838298,21.6930052899694,3,,防城港市
762.0,99.16801175601306,25.11785803166449,1,,保山市
762.0,103.38154905257933,23.36999624760546,2,,红河哈尼族彝族自治州
762.0,98.59135935611411,24.438010702758117,1,,德宏傣族景颇族自治州
763.0,117.20359278135501,39.15348514470478,6,,河北区
763.0,117.32056850791443,39.09233234281453,3,,东丽区
763.0,114.52153190157445,38.0483119268727,2,,石家庄市
763.0,114.51146225612979,37.07668595096609,3,,邢台市
763.0,115.47146383768579,38.87998776845534,1,,保定市
763.0,112.75959475565928,37.69283940975972,1,,晋中市
763.0,111.75550856170946,40.84842299711348,5,,呼和浩特市
763.0,119.78486907317954,49.172732795190655,3,,呼伦贝尔市
763.0,125.3306020759069,43.82195350104314,5,,长春市
763.0,126.55563450495482,43.84356783457924,20,,吉林市
763.0,129.4773763202274,42.91574303372181,6,,延边朝鲜族自治州
763.0,126.54161509031663,45.808825827952184,1,,哈尔滨市
763.0,120.38945519114627,36.072227496663224,5,,青岛市
763.0,114.31158155473231,30.598466736400987,1,,武汉市
763.0,110.00851426537254,27.575160902978517,1,,怀化市
763.0,114.06455183658751,22.548456637984177,21,,深圳市
763.0,114.4235580165817,23.116358854725593,1,,惠州市
763.0,113.75842045787648,23.02730841164339,24,,东莞市
763.0,108.360418838298,21.6930052899694,3,,防城港市
763.0,109.51855670139908,18.258736291747855,2,,三亚市
763.0,104.07274727406208,30.578993724029967,1,,成都市
763.0,98.59135935611411,24.438010702758117,2,,德宏傣族景颇族自治州
763.0,100.62662114445924,36.2921024798988,2,,海南藏族自治州
764.0,117.20359278135501,39.15348514470478,14,,河北区
764.0,114.52153190157445,38.0483119268727,5,,石家庄市
764.0,114.5456282282352,36.631262731204046,1,,邯郸市
764.0,114.51146225612979,37.07668595096609,4,,邢台市
764.0,115.47146383768579,38.87998776845534,4,,保定市
764.0,112.75959475565928,37.69283940975972,1,,晋中市
764.0,111.75550856170946,40.84842299711348,7,,呼和浩特市
764.0,109.78744317923602,39.61448231394889,1,,鄂尔多斯市
764.0,119.78486907317954,49.172732795190655,1,,呼伦贝尔市
764.0,125.3306020759069,43.82195350104314,7,,长春市
764.0,126.55563450495482,43.84356783457924,25,,吉林市
764.0,129.4773763202274,42.91574303372181,9,,延边朝鲜族自治州
764.0,119.22862133316607,34.60224952526725,4,,连云港市
764.0,120.21551180372168,30.25308298169347,2,,杭州市
764.0,120.38945519114627,36.072227496663224,88,,青岛市
764.0,113.63141920733915,34.75343885045448,1,,郑州市
764.0,114.06455183658751,22.548456637984177,17,,深圳市
764.0,114.70744627290641,23.749684370959752,1,,河源市
764.0,113.75842045787648,23.02730841164339,2,,东莞市
764.0,106.62458932565383,23.908185934295958,5,,百色市
764.0,100.09544042014869,23.89046855627851,1,,临沧市
764.0,98.59135935611411,24.438010702758117,3,,德宏傣族景颇族自治州
764.0,108.94646555063274,34.34726881662395,2,,西安市
765.0,117.20359278135501,39.15348514470478,9,,河北区
765.0,114.51146225612979,37.07668595096609,9,,邢台市
765.0,112.55639149167204,37.87698902884778,1,,太原市
765.0,111.75550856170946,40.84842299711348,3,,呼和浩特市
765.0,109.95979863201062,40.62714122474678,1,,包头市
765.0,109.78744317923602,39.61448231394889,2,,鄂尔多斯市
765.0,119.78486907317954,49.172732795190655,1,,呼伦贝尔市
765.0,125.3306020759069,43.82195350104314,7,,长春市
765.0,126.55563450495482,43.84356783457924,55,,吉林市
765.0,129.4773763202274,42.91574303372181,5,,延边朝鲜族自治州
765.0,121.44339635276381,31.194556772822725,2,,徐汇区
