CityCode,CityName,AreaKM2,PopulationW,GovernLocation,MailCode
330481.0,海宁市,681.0,70.0,硖石街道,314400.0
330482.0,平湖市,536.0,50.0,当湖街道,314200.0
330483.0,桐乡市,723.0,70.0,梧桐街道,314500.0
330421.0,嘉善县,504.0,41.0,罗星街道,314100.0
330424.0,海盐县,503.0,38.0,武原街道,314300.0
330500.0,湖州市,5794.0,268.0,吴兴区,313000.0
330502.0,吴兴区,872.0,63.0,月河街道,313000.0
330503.0,南浔区,716.0,49.0,东迁街道,313009.0
330521.0,德清县,936.0,44.0,武康街道,313200.0
330522.0,长兴县,1388.0,64.0,龙山街道,313100.0
330523.0,安吉县,1882.0,47.0,昌硕街道,313300.0
330600.0,绍兴市,8256.0,448.0,越城区,312000.0
330602.0,越城区,498.0,77.0,塔山街道,312000.0
330603.0,柯桥区,1041.0,69.0,柯桥街道,312030.0
330604.0,上虞区,1403.0,78.0,百官街道,312300.0
330681.0,诸暨市,2311.0,108.0,暨阳街道,311800.0
330683.0,嵊州市,1790.0,72.0,剡湖街道,312400.0
330624.0,新昌县,1213.0,43.0,南明街道,312500.0
330700.0,金华市,10919.0,492.0,婺城区,321000.0
330702.0,婺城区,1388.0,65.0,城中街道,321000.0
330703.0,金东区,657.0,34.0,多湖街道,321000.0
330781.0,兰溪市,1310.0,66.0,兰江街道,321100.0
330782.0,义乌市,1103.0,84.0,稠城街道,322000.0
330783.0,东阳市,1739.0,85.0,吴宁街道,322100.0
330784.0,永康市,1049.0,62.0,东城街道,321300.0
330723.0,武义县,1577.0,35.0,壶山街道,321200.0
330726.0,浦江县,900.0,40.0,浦阳街道,322200.0
330727.0,磐安县,1196.0,21.0,安文街道,322300.0
330800.0,衢州市,8837.0,258.0,柯城区,324000.0
330802.0,柯城区,609.0,44.0,信安街道,324100.0
330803.0,衢江区,1748.0,41.0,樟潭街道,324022.0
330881.0,江山市,2018.0,62.0,双塔街道,324100.0
330822.0,常山县,1099.0,34.0,天马街道,324200.0
330824.0,开化县,2224.0,36.0,华埠镇,324300.0
330825.0,龙游县,1139.0,40.0,龙洲街道,324400.0
330900.0,舟山市,1440.0,97.0,定海区,316000.0
330902.0,定海区,569.0,40.0,昌国街道,316000.0
330903.0,普陀区,459.0,32.0,沈家门街道,316100.0
330921.0,岱山县,326.0,18.0,高亭镇,316200.0
330922.0,嵊泗县,86.0,7.0,菜园镇,202450.0
331000.0,台州市,9413.0,607.0,椒江区,318000.0
331002.0,椒江区,276.0,56.0,海门街道,318000.0
331003.0,黄岩区,988.0,62.0,东城街道,318020.0
331004.0,路桥区,274.0,46.0,桐屿街道,318050.0
331081.0,温岭市,836.0,122.0,太平街道,317500.0
331082.0,临海市,2171.0,120.0,古城街道,317000.0
331083.0,玉环市,378.0,44.0,玉城街道,317600.0
331022.0,三门县,1072.0,45.0,海游街道,317100.0
331023.0,天台县,1426.0,60.0,赤城街道,317200.0
331024.0,仙居县,1992.0,52.0,福应街道,317300.0
331100.0,丽水市,17298.0,271.0,莲都区,323000.0
331102.0,莲都区,1502.0,42.0,万象街道,323000.0
331181.0,龙泉市,3059.0,29.0,龙渊街道,323700.0
331121.0,青田县,2484.0,57.0,鹤城街道,323900.0
331122.0,缙云县,1482.0,47.0,五云街道,321400.0
331123.0,遂昌县,2539.0,23.0,妙高街道,323300.0
331124.0,松阳县,1406.0,24.0,西屏街道,323400.0
331125.0,云和县,978.0,11.0,浮云街道,323600.0
331126.0,庆元县,1898.0,20.0,松源街道,323800.0
331127.0,景宁畲族自治县,1950.0,17.0,红星街道,323500.0
340100.0,合肥市,11496.0,770.0,蜀山区,230000.0
340104.0,蜀山区,643.0,103.0,三里庵街道,230031.0
340102.0,瑶海区,247.0,67.0,明光路街道,230011.0
340103.0,庐阳区,139.0,51.0,亳州路街道,230041.0
340111.0,包河区,316.0,68.0,望湖街道,230051.0
340181.0,巢湖市,2082.0,86.0,凤凰山街道,238000.0
340121.0,长丰县,1835.0,80.0,水湖镇,231100.0
340122.0,肥东县,2191.0,108.0,店埠镇,231600.0
340123.0,肥西县,1695.0,85.0,上派镇,231200.0
340124.0,庐江县,2348.0,121.0,庐城镇,231500.0
340200.0,芜湖市,6026.0,390.0,鸠江区,241000.0
340207.0,鸠江区,871.0,61.0,官陡街道,241007.0
340202.0,镜湖区,115.0,46.0,张家山街道,241000.0
340209.0,弋江区,505.0,44.0,中南街道,241002.0
340210.0,湾沚区,650.0,35.0,湾沚镇,241100.0
340212.0,繁昌区,584.0,28.0,繁阳镇,241200.0
340281.0,无为市,2042.0,121.0,无城镇,238300.0
340223.0,南陵县,1259.0,55.0,籍山镇,241300.0
340300.0,蚌埠市,5959.0,386.0,蚌山区,233000.0
340303.0,蚌山区,83.0,35.0,雪华乡,233000.0
340302.0,龙子湖区,162.0,17.0,东升街道,233000.0
340304.0,禹会区,313.0,36.0,张公山街道,233010.0
340311.0,淮上区,398.0,28.0,小蚌埠镇,233002.0
340321.0,怀远县,2212.0,134.0,榴城镇,233400.0
340322.0,五河县,1428.0,70.0,城关镇,233300.0
340323.0,固镇县,1363.0,66.0,城关镇,233700.0
340400.0,淮南市,5650.0,391.0,田家庵区,232000.0
340403.0,田家庵区,256.0,59.0,公园街道,232007.0
340402.0,大通区,350.0,19.0,大通街道,232033.0
340404.0,谢家集区,276.0,30.0,平山街道,232052.0
340405.0,八公山区,148.0,15.0,新庄孜街道,232072.0
340406.0,潘集区,590.0,56.0,田集街道,232082.0
340421.0,凤台县,1044.0,82.0,城关镇,232100.0
340422.0,寿县,2986.0,140.0,寿春镇,232200.0
340500.0,马鞍山市,4049.0,229.0,雨山区,243000.0
340504.0,雨山区,174.0,26.0,雨山街道,243071.0
340503.0,花山区,179.0,38.0,霍里街道,243000.0
340506.0,博望区,351.0,19.0,博望镇,243131.0
340521.0,当涂县,1002.0,48.0,姑孰镇,243100.0
340522.0,含山县,1025.0,45.0,环峰镇,238100.0
340523.0,和县,1318.0,54.0,历阳镇,238200.0
340600.0,淮北市,2732.0,219.0,相山区,235000.0
340603.0,相山区,135.0,43.0,相南街道,235000.0
340602.0,杜集区,230.0,30.0,高岳街道,235000.0
340604.0,烈山区,380.0,32.0,杨庄街道,235025.0
340621.0,濉溪县,1987.0,114.0,濉溪镇,235100.0
340700.0,铜陵市,2992.0,171.0,铜官区,244000.0
340705.0,铜官区,145.0,35.0,乌木山社区,244000.0
340706.0,义安区,796.0,30.0,顺安镇,244100.0
340711.0,郊区,578.0,26.0,大通镇,244000.0
340722.0,枞阳县,1473.0,80.0,枞阳镇,246700.0
340800.0,安庆市,13528.0,529.0,大观区,246000.0
340803.0,大观区,204.0,26.0,十里铺乡,246002.0
340802.0,迎江区,207.0,21.0,龙狮桥乡,246001.0
340811.0,宜秀区,414.0,27.0,大龙山镇,246003.0
340881.0,桐城市,1572.0,75.0,文昌街道,231400.0
340882.0,潜山市,1688.0,58.0,梅城镇,246300.0
340822.0,怀宁县,1276.0,71.0,高河镇,246100.0
340825.0,太湖县,2040.0,58.0,晋熙镇,246400.0
340826.0,宿松县,2394.0,87.0,孚玉镇,246500.0
340827.0,望江县,1357.0,64.0,华阳镇,246200.0
340828.0,岳西县,2372.0,41.0,天堂镇,246600.0
341000.0,黄山市,9678.0,149.0,屯溪区,245000.0
341002.0,屯溪区,191.0,21.0,阳湖镇,245000.0
341003.0,黄山区,1747.0,16.0,甘棠镇,242700.0
341004.0,徽州区,419.0,10.0,岩寺镇,245061.0
341021.0,歙县,2212.0,47.0,徽城镇,245200.0
341022.0,休宁县,2126.0,27.0,海阳镇,245400.0
341023.0,黟县,857.0,9.0,碧阳镇,245500.0
341024.0,祁门县,2215.0,19.0,祁山镇,245600.0
341100.0,滁州市,13433.0,455.0,琅琊区,239000.0
341102.0,琅琊区,248.0,28.0,琅琊街道,239000.0
341103.0,南谯区,1177.0,28.0,乌衣镇,239000.0
341181.0,天长市,1770.0,63.0,千秋街道,239300.0
341182.0,明光市,2335.0,64.0,明光街道,239400.0
341122.0,来安县,1494.0,49.0,新安镇,239200.0
341124.0,全椒县,1568.0,45.0,襄河镇,239500.0
341125.0,定远县,2891.0,98.0,定城镇,233200.0
341126.0,凤阳县,1950.0,79.0,府城镇,233100.0
341200.0,阜阳市,10119.0,1077.0,颍州区,236000.0
341202.0,颍州区,623.0,90.0,鼓楼街道,236001.0
341203.0,颍东区,683.0,67.0,河东街道,236058.0
341204.0,颍泉区,651.0,75.0,中市街道,236045.0
341282.0,界首市,668.0,83.0,东城街道,236500.0
341221.0,临泉县,1839.0,231.0,城南街道,236400.0
341222.0,太和县,1867.0,178.0,城关镇,236600.0
341225.0,阜南县,1801.0,174.0,鹿城镇,236300.0
341226.0,颍上县,1987.0,180.0,慎城镇,236200.0
341300.0,宿州市,9787.0,658.0,埇桥区,234000.0
341302.0,埇桥区,2868.0,193.0,埇桥街道,234000.0
341321.0,砀山县,1193.0,100.0,砀城镇,235300.0
341322.0,萧县,1885.0,140.0,龙城镇,235200.0
341323.0,灵璧县,2054.0,129.0,灵城镇,234200.0
341324.0,泗县,1787.0,96.0,泗城镇,234300.0
341500.0,六安市,15351.0,591.0,金安区,237000.0
341502.0,金安区,1669.0,89.0,望城街道,237005.0
341503.0,裕安区,1908.0,105.0,平桥乡,237010.0
341504.0,叶集区,568.0,27.0,史河街道,237431.0
341522.0,霍邱县,3239.0,165.0,城关镇,237400.0
341523.0,舒城县,2110.0,100.0,城关镇,231300.0
341524.0,金寨县,3814.0,68.0,梅山镇,237300.0
341525.0,霍山县,2043.0,36.0,衡山镇,237200.0
341600.0,亳州市,8429.0,663.0,谯城区,236800.0
341602.0,谯城区,2226.0,170.0,花戏楼街道,236800.0
341621.0,涡阳县,2107.0,172.0,城关街道,233600.0
341622.0,蒙城县,2091.0,146.0,城关街道,233500.0
341623.0,利辛县,2005.0,175.0,城关镇,236700.0
341700.0,池州市,8399.0,162.0,贵池区,247100.0
341702.0,贵池区,2539.0,67.0,江口街道,247100.0
341721.0,东至县,3250.0,55.0,尧渡镇,247200.0
341722.0,石台县,1414.0,11.0,仁里镇,245100.0
341723.0,青阳县,1196.0,29.0,蓉城镇,242800.0
341800.0,宣城市,12340.0,279.0,宣州区,242000.0
341802.0,宣州区,2533.0,86.0,济川街道,242000.0
341881.0,宁国市,2447.0,38.0,西津街道,242300.0
341882.0,广德市,2165.0,52.0,桃州镇,242200.0
341821.0,郎溪县,1105.0,35.0,建平镇,242100.0
341823.0,泾县,2059.0,35.0,泾川镇,242500.0
341824.0,绩溪县,1126.0,17.0,华阳镇,245300.0
341825.0,旌德县,905.0,15.0,旌阳镇,242600.0
350100.0,福州市,11974.0,710.0,鼓楼区,350000.0
350102.0,鼓楼区,35.0,59.0,东街街道,350001.0
350103.0,台江区,18.0,32.0,后洲街道,350004.0
350104.0,仓山区,142.0,62.0,金山街道,350007.0
350105.0,马尾区,281.0,18.0,罗星街道,350015.0
350111.0,晋安区,567.0,42.0,岳峰镇,350011.0
350112.0,长乐区,723.0,76.0,吴航街道,350200.0
350181.0,福清市,1518.0,139.0,玉屏街道,350300.0
350121.0,闽侯县,2136.0,70.0,甘蔗街道,350100.0
350122.0,连江县,1168.0,68.0,凤城镇,350500.0
350123.0,罗源县,1187.0,27.0,凤山镇,350600.0
350124.0,闽清县,1504.0,32.0,梅城镇,350800.0
350125.0,永泰县,2241.0,39.0,樟城镇,350700.0
350128.0,平潭县,371.0,45.0,潭城镇,350400.0
350200.0,厦门市,1701.0,259.0,思明区,361000.0
350203.0,思明区,84.0,85.0,厦港街道,361001.0
350205.0,海沧区,187.0,24.0,嵩屿街道,361026.0
350206.0,湖里区,74.0,36.0,禾山街道,361015.0
350211.0,集美区,274.0,36.0,集美街道,361021.0
350212.0,同安区,670.0,40.0,祥平街道,361100.0
350213.0,翔安区,412.0,38.0,新店镇,361102.0
350300.0,莆田市,4132.0,363.0,城厢区,351100.0
350302.0,城厢区,505.0,44.0,霞林街道,351199.0
350303.0,涵江区,800.0,45.0,涵东街道,351111.0
350304.0,荔城区,300.0,61.0,镇海街道,351100.0
350305.0,秀屿区,686.0,96.0,笏石镇,351146.0
350322.0,仙游县,1841.0,118.0,鲤城街道,351200.0
350400.0,三明市,22965.0,289.0,三元区,365000.0
350404.0,三元区,1151.0,29.0,列东街道,365000.0
350405.0,沙县区,1799.0,27.0,凤岗街道,365500.0
350481.0,永安市,2931.0,33.0,燕南街道,366000.0
350421.0,明溪县,1730.0,12.0,雪峰镇,365200.0
350423.0,清流县,1806.0,15.0,龙津镇,365300.0
350424.0,宁化县,2407.0,38.0,翠江镇,365400.0
350425.0,大田县,2233.0,42.0,均溪镇,366100.0
350426.0,尤溪县,3420.0,45.0,城关镇,365100.0
350428.0,将乐县,2241.0,19.0,古镛镇,353300.0
350429.0,泰宁县,1529.0,14.0,杉城镇,354400.0
350430.0,建宁县,1716.0,16.0,濉溪镇,354500.0
350500.0,泉州市,11015.0,761.0,丰泽区,362000.0
350503.0,丰泽区,108.0,28.0,丰泽街道,362000.0
350502.0,鲤城区,54.0,27.0,海滨街道,362000.0
350504.0,洛江区,382.0,21.0,万安街道,362011.0
350505.0,泉港区,306.0,42.0,山腰街道,362800.0
350581.0,石狮市,160.0,35.0,湖滨街道,362700.0
350582.0,晋江市,642.0,119.0,罗山街道,362200.0
350583.0,南安市,1985.0,167.0,溪美街道,362300.0
350521.0,惠安县,672.0,105.0,螺城镇,362100.0
350524.0,安溪县,3057.0,121.0,凤城镇,362400.0
350525.0,永春县,1457.0,60.0,桃城镇,362600.0
350526.0,德化县,2232.0,35.0,浔中镇,362500.0
350600.0,漳州市,12882.0,522.0,龙文区,363000.0
350603.0,龙文区,126.0,17.0,步文街道,363005.0
350602.0,芗城区,245.0,47.0,东铺头街道,363000.0
350604.0,龙海区,1318.0,90.0,石码街道,363100.0
350605.0,长泰区,900.0,21.0,武安镇,363900.0
350622.0,云霄县,1051.0,47.0,云陵镇,363300.0
350623.0,漳浦县,2149.0,94.0,绥安镇,363200.0
350624.0,诏安县,2194.0,68.0,南诏镇,363500.0
350626.0,东山县,248.0,22.0,西埔镇,363400.0
350627.0,南靖县,1962.0,36.0,山城镇,363600.0
350628.0,平和县,2310.0,62.0,小溪镇,363700.0
350629.0,华安县,1278.0,18.0,华丰镇,363800.0
350700.0,南平市,26337.0,318.0,建阳区,353000.0
350703.0,建阳区,3387.0,36.0,潭城街道,354200.0
350702.0,延平区,2660.0,50.0,紫云街道,353000.0
350781.0,邵武市,2859.0,30.0,昭阳街道,354000.0
350782.0,武夷山市,2814.0,25.0,崇安街道,354300.0
350783.0,建瓯市,4233.0,55.0,瓯宁街道,353100.0
350721.0,顺昌县,1980.0,23.0,双溪街道,353200.0
350722.0,浦城县,3383.0,43.0,南浦街道,353400.0
350723.0,光泽县,2240.0,16.0,杭川镇,354100.0
350724.0,松溪县,1043.0,16.0,松源街道,353500.0
350725.0,政和县,1749.0,24.0,熊山街道,353600.0
350800.0,龙岩市,19028.0,318.0,新罗区,364000.0
350802.0,新罗区,2673.0,58.0,东城街道,364000.0
350803.0,永定区,2226.0,49.0,凤城街道,364100.0
350881.0,漳平市,2956.0,29.0,菁城街道,364400.0
350821.0,长汀县,3104.0,55.0,汀州镇,366300.0
350823.0,上杭县,2854.0,52.0,临江镇,364200.0
350824.0,武平县,2635.0,40.0,平川街道,364300.0
350825.0,连城县,2579.0,34.0,莲峰镇,366200.0
350900.0,宁德市,13433.0,355.0,蕉城区,352100.0
350902.0,蕉城区,1505.0,52.0,蕉北街道,352100.0
350981.0,福安市,1810.0,68.0,城北街道,355000.0
350982.0,福鼎市,1542.0,60.0,桐山街道,355200.0
350921.0,霞浦县,1708.0,55.0,松城街道,355100.0
350922.0,古田县,2373.0,43.0,城东街道,352200.0
350923.0,屏南县,1484.0,19.0,古峰镇,352300.0
350924.0,寿宁县,1433.0,27.0,鳌阳镇,355500.0
350925.0,周宁县,1035.0,21.0,狮城镇,355400.0
350926.0,柘荣县,538.0,11.0,双城镇,355300.0
360100.0,南昌市,7195.0,536.0,红谷滩区,330008.0
360113.0,红谷滩区,190.0,33.0,沙井街道,330038.0
360102.0,东湖区,57.0,58.0,公园街道,330006.0
360103.0,西湖区,35.0,46.0,朝阳洲街道,330025.0
360104.0,青云谱区,37.0,26.0,三家店街道,330001.0
360111.0,青山湖区,241.0,66.0,京东镇,330029.0
360112.0,新建区,2218.0,89.0,长堎镇,330100.0
360121.0,南昌县,1811.0,126.0,莲塘镇,330200.0
360123.0,安义县,660.0,30.0,龙津镇,330500.0
360124.0,进贤县,1946.0,84.0,民和镇,331700.0
360200.0,景德镇市,5262.0,171.0,昌江区,333000.0
360202.0,昌江区,315.0,15.0,西郊街道,333000.0
360203.0,珠山区,111.0,32.0,石狮埠街道,333000.0
360281.0,乐平市,1985.0,95.0,洎阳街道,333300.0
360222.0,浮梁县,2851.0,28.0,浮梁镇,333400.0
360300.0,萍乡市,3830.0,200.0,安源区,337000.0
360302.0,安源区,213.0,47.0,安源镇,337035.0
360313.0,湘东区,857.0,41.0,湘东镇,337016.0
360321.0,莲花县,1072.0,28.0,琴亭镇,337100.0
360322.0,上栗县,727.0,52.0,上栗镇,337009.0
360323.0,芦溪县,961.0,31.0,芦溪镇,337200.0
360400.0,九江市,19077.0,525.0,浔阳区,332000.0
360403.0,浔阳区,49.0,32.0,甘棠街道,332000.0
360402.0,濂溪区,400.0,37.0,十里街道,332005.0
360404.0,柴桑区,917.0,33.0,沙河街镇,332100.0
360481.0,瑞昌市,1419.0,46.0,湓城街道,332200.0
360482.0,共青城市,287.0,12.0,茶山街道,332020.0
360483.0,庐山市,765.0,28.0,南康镇,332800.0
360423.0,武宁县,3504.0,41.0,豫宁街道,332300.0
360424.0,修水县,4502.0,89.0,义宁镇,332400.0
360425.0,永修县,1943.0,40.0,涂埠镇,330300.0
360426.0,德安县,858.0,18.0,蒲亭镇,330400.0
360428.0,都昌县,2227.0,81.0,都昌镇,332600.0
360429.0,湖口县,674.0,29.0,双钟镇,332500.0
360430.0,彭泽县,1532.0,38.0,龙城镇,332700.0
360500.0,新余市,3160.0,125.0,渝水区,338000.0
360502.0,渝水区,1781.0,90.0,城南街道,338025.0
360521.0,分宜县,1379.0,34.0,钤东街道,336600.0
360600.0,鹰潭市,3560.0,129.0,月湖区,335000.0
360602.0,月湖区,136.0,24.0,江边街道,335000.0
360603.0,余江区,931.0,40.0,邓埠镇,335200.0
360681.0,贵溪市,2493.0,65.0,花园街道,335400.0
360700.0,赣州市,39363.0,983.0,章贡区,341000.0
360702.0,章贡区,592.0,79.0,解放街道,341000.0
360703.0,南康区,1742.0,86.0,蓉江街道,341400.0
360704.0,赣县区,2990.0,66.0,梅林镇,341100.0
360781.0,瑞金市,2441.0,71.0,象湖镇,342500.0
360783.0,龙南市,1646.0,34.0,龙南镇,341700.0
360722.0,信丰县,2866.0,78.0,嘉定镇,341600.0
360723.0,大余县,1344.0,31.0,南安镇,341500.0
360724.0,上犹县,1542.0,32.0,东山镇,341200.0
360725.0,崇义县,2208.0,22.0,横水镇,341300.0
360726.0,安远县,2350.0,41.0,欣山镇,342100.0
360728.0,定南县,1321.0,22.0,历市镇,341900.0
360729.0,全南县,1534.0,20.0,城厢镇,341800.0
360730.0,宁都县,4049.0,85.0,梅江镇,342800.0
360731.0,于都县,2892.0,112.0,贡江镇,342300.0
360732.0,兴国县,3215.0,86.0,潋江镇,342400.0
360733.0,会昌县,2712.0,53.0,文武坝镇,342600.0
360734.0,寻乌县,2352.0,33.0,长宁镇,342200.0
360735.0,石城县,1567.0,34.0,琴江镇,342700.0
360800.0,吉安市,25285.0,540.0,吉州区,343000.0
360802.0,吉州区,425.0,37.0,文山街道,343000.0
360803.0,青原区,916.0,23.0,河东街道,343009.0
360881.0,井冈山市,1450.0,17.0,红星街道,343600.0
360821.0,吉安县,2122.0,53.0,敦厚镇,343100.0
360822.0,吉水县,2507.0,57.0,文峰镇,331600.0
360823.0,峡江县,1298.0,19.0,水边镇,331400.0
360824.0,新干县,1245.0,36.0,金川镇,331300.0
360825.0,永丰县,2710.0,50.0,恩江镇,331500.0
360826.0,泰和县,2498.0,60.0,澄江镇,343700.0
360827.0,遂川县,3101.0,62.0,泉江镇,343900.0
360828.0,万安县,2038.0,32.0,芙蓉镇,343800.0
360829.0,安福县,2794.0,42.0,平都镇,343200.0
360830.0,永新县,2181.0,53.0,禾川镇,343400.0
360900.0,宜春市,19668.0,604.0,袁州区,336000.0
360902.0,袁州区,2537.0,117.0,灵泉街道,336000.0
360981.0,丰城市,2837.0,149.0,河洲街道,331100.0
360982.0,樟树市,1289.0,61.0,淦阳街道,331200.0
360983.0,高安市,2430.0,88.0,瑞州街道,330800.0
360921.0,奉新县,1648.0,34.0,冯川镇,330700.0
360922.0,万载县,1718.0,58.0,康乐街道,336100.0
360923.0,上高县,1347.0,38.0,敖阳街道,336400.0
360924.0,宜丰县,1933.0,30.0,新昌镇,336300.0
360925.0,靖安县,1377.0,15.0,双溪镇,330600.0
360926.0,铜鼓县,1552.0,14.0,永宁镇,336200.0
361000.0,抚州市,18798.0,433.0,临川区,344000.0
361002.0,临川区,2125.0,123.0,青云街道,344000.0
361003.0,东乡区,1268.0,48.0,孝岗镇,331800.0
361021.0,南城县,1713.0,34.0,建昌镇,344700.0
361022.0,黎川县,1709.0,25.0,日峰镇,344600.0
361023.0,南丰县,1913.0,32.0,琴城镇,344500.0
361024.0,崇仁县,1520.0,39.0,巴山镇,344200.0
361025.0,乐安县,2410.0,39.0,鳌溪镇,344300.0
361026.0,宜黄县,1937.0,24.0,凤冈镇,344400.0
361027.0,金溪县,1352.0,32.0,秀谷镇,344800.0
361028.0,资溪县,1248.0,12.0,鹤城镇,335300.0
361030.0,广昌县,1603.0,25.0,旴江镇,344900.0
361100.0,上饶市,22737.0,793.0,信州区,334000.0
361102.0,信州区,316.0,44.0,茅家岭街道,334000.0
361103.0,广丰区,1377.0,98.0,永丰街道,334600.0
361104.0,广信区,2232.0,73.0,旭日街道,334100.0
361181.0,德兴市,2020.0,34.0,银城街道,334200.0
361123.0,玉山县,1732.0,65.0,冰溪街道,334700.0
361124.0,铅山县,2178.0,48.0,河口镇,334500.0
361125.0,横峰县,654.0,23.0,兴安街道,334300.0
361126.0,弋阳县,1574.0,43.0,弋江镇,334400.0
361127.0,余干县,2350.0,110.0,玉亭镇,335100.0
361128.0,鄱阳县,4126.0,159.0,鄱阳镇,333100.0
361129.0,万年县,1150.0,44.0,陈营镇,335500.0
361130.0,婺源县,2968.0,38.0,蚺城街道,333200.0
370100.0,济南市,10244.0,795.0,市中区,250000.0
370103.0,市中区,281.0,66.0,杆石桥街道,250001.0
370102.0,历下区,101.0,71.0,姚家街道,250014.0
370104.0,槐荫区,152.0,45.0,兴福街道,250117.0
370105.0,天桥区,259.0,53.0,无影山街道,250031.0
370112.0,历城区,1301.0,107.0,山大路街道,250100.0
370113.0,长清区,1209.0,57.0,文昌街道,250300.0
370114.0,章丘区,1719.0,105.0,双山街道,250200.0
370115.0,济阳区,1099.0,60.0,济北街道,251400.0
370116.0,莱芜区,1740.0,99.0,凤城街道,271100.0
370117.0,钢城区,506.0,30.0,艾山街道,271104.0
370124.0,平阴县,715.0,37.0,榆山街道,250400.0
370126.0,商河县,1162.0,64.0,许商街道,251600.0
370200.0,青岛市,11290.0,829.0,市南区,266000.0
370202.0,市南区,32.0,55.0,香港中路街道,266001.0
370203.0,市北区,65.0,91.0,敦化路街道,266033.0
370211.0,黄岛区,2128.0,133.0,隐珠街道,266400.0
370212.0,崂山区,396.0,32.0,金家岭街道,266100.0
370213.0,李沧区,99.0,42.0,浮山路街道,266100.0
370214.0,城阳区,583.0,58.0,城阳街道,266109.0
370215.0,即墨区,1920.0,118.0,通济街道,266200.0
370281.0,胶州市,1324.0,87.0,三里河街道,266300.0
370283.0,平度市,3176.0,139.0,东阁街道,266700.0
370285.0,莱西市,1568.0,74.0,水集街道,266600.0
370300.0,淄博市,5964.0,434.0,张店区,255000.0
370303.0,张店区,360.0,87.0,马尚街道,255022.0
370302.0,淄川区,960.0,66.0,般阳路街道,255100.0
370304.0,博山区,698.0,44.0,城东街道,255200.0
370305.0,临淄区,664.0,61.0,稷下街道,255400.0
370306.0,周村区,306.0,32.0,青年路街道,255300.0
370321.0,桓台县,509.0,50.0,索镇街道,256400.0
370322.0,高青县,831.0,37.0,田镇街道,256300.0
370323.0,沂源县,1636.0,57.0,历山街道,256100.0
370400.0,枣庄市,4564.0,424.0,薛城区,270000.0
370403.0,薛城区,508.0,59.0,临城街道,277000.0
370402.0,市中区,374.0,59.0,龙山路街道,277101.0
370404.0,峄城区,635.0,43.0,坛山街道,277300.0
370405.0,台儿庄区,533.0,34.0,运河街道,277400.0
370406.0,山亭区,1019.0,54.0,山城街道,277200.0
370481.0,滕州市,1495.0,176.0,北辛街道,277500.0
370500.0,东营市,8617.0,198.0,东营区,257000.0
370502.0,东营区,1187.0,68.0,胜利街道,257100.0
370503.0,河口区,2267.0,22.0,河口街道,257200.0
370505.0,垦利区,2331.0,24.0,垦利街道,257500.0
370522.0,利津县,1666.0,31.0,利津街道,257400.0
370523.0,广饶县,1166.0,53.0,广饶街道,257300.0
370600.0,烟台市,13865.0,653.0,莱山区,264000.0
370613.0,莱山区,334.0,27.0,黄海路街道,264003.0
370602.0,芝罘区,180.0,71.0,向阳街道,264000.0
370611.0,福山区,934.0,51.0,清洋街道,265500.0
370612.0,牟平区,1515.0,45.0,宁海街道,264100.0
370614.0,蓬莱区,1197.0,49.0,登州街道,265600.0
370681.0,龙口市,906.0,64.0,新嘉街道,265700.0
370682.0,莱阳市,1732.0,85.0,城厢街道,265200.0
370683.0,莱州市,1931.0,84.0,文昌路街道,261400.0
370685.0,招远市,1433.0,56.0,罗峰街道,265400.0
370686.0,栖霞市,1794.0,59.0,庄园街道,265300.0
370687.0,海阳市,1909.0,64.0,东村街道,265100.0
370700.0,潍坊市,16142.0,917.0,奎文区,261000.0
370705.0,奎文区,163.0,58.0,广文街道,261000.0
370702.0,潍城区,270.0,37.0,于河街道,261021.0
370703.0,寒亭区,1306.0,45.0,寒亭街道,261100.0
370704.0,坊子区,895.0,56.0,凤凰街道,261200.0
370781.0,青州市,1569.0,96.0,王府街道,262500.0
370782.0,诸城市,2151.0,112.0,密州街道,262200.0
370783.0,寿光市,1990.0,111.0,圣城街道,262700.0
370784.0,安丘市,1712.0,98.0,新安街道,262100.0
370785.0,高密市,1523.0,90.0,醴泉街道,261500.0
370786.0,昌邑市,1631.0,59.0,奎聚街道,261300.0
370724.0,临朐县,1831.0,93.0,城关街道,262600.0
370725.0,昌乐县,1101.0,64.0,宝都街道,262400.0
370800.0,济宁市,11187.0,893.0,任城区,272000.0
370811.0,任城区,884.0,125.0,阜桥街道,272000.0
370812.0,兖州区,650.0,65.0,龙桥街道,272100.0
370881.0,曲阜市,815.0,66.0,鲁城街道,273100.0
370883.0,邹城市,1616.0,122.0,钢山街道,273500.0
370826.0,微山县,1738.0,73.0,夏镇街道,277600.0
370827.0,鱼台县,653.0,48.0,谷亭街道,272300.0
370828.0,金乡县,888.0,68.0,金乡街道,272200.0
370829.0,嘉祥县,975.0,93.0,嘉祥街道,272400.0
370830.0,汶上县,889.0,82.0,中都街道,272500.0
370831.0,泗水县,1118.0,65.0,泗河街道,273200.0
370832.0,梁山县,961.0,85.0,水泊街道,272600.0
370900.0,泰安市,7762.0,573.0,泰山区,271000.0
370902.0,泰山区,337.0,64.0,岱庙街道,271000.0
370911.0,岱岳区,1750.0,101.0,粥店街道,271000.0
370982.0,新泰市,1934.0,145.0,青云街道,271200.0
370983.0,肥城市,1277.0,98.0,新城街道,271600.0
370921.0,宁阳县,1125.0,84.0,文庙街道,271400.0
