day,Longitude,Latitude,Area,new_cases,state,county
503,113.12851219549718,23.02775875078891,3798,1,广东,佛山
503,113.58255478654918,22.27656465424921,1737,6,广东,珠海
503,113.75842045787648,23.02730841164339,2460,1,广东,东莞
504,113.27143134445974,23.13533630669501,7249,1,广东,广州
504,114.06455183658753,22.548456637984177,1998,7,广东,深圳
504,113.12851219549718,23.02775875078891,3798,2,广东,佛山
504,113.08855619524044,22.584603880965,9505,2,广东,江门
504,104.07274727406208,30.578993724029967,14335,1,四川,成都
505,113.27143134445974,23.13533630669501,7249,3,广东,广州
505,114.06455183658753,22.548456637984177,1998,2,广东,深圳
505,113.12851219549718,23.02775875078891,3798,1,广东,佛山
505,113.75842045787648,23.02730841164339,2460,1,广东,东莞
505,104.07274727406208,30.578993724029967,14335,1,四川,成都
506,113.27143134445974,23.13533630669501,7249,2,广东,广州
506,114.06455183658753,22.548456637984177,1998,2,广东,深圳
506,113.58255478654918,22.27656465424921,1737,1,广东,珠海
506,113.75842045787648,23.02730841164339,2460,2,广东,东莞
506,104.07274727406208,30.578993724029967,14335,5,四川,成都
507,113.12851219549718,23.02775875078891,3798,1,广东,佛山
507,113.08855619524044,22.584603880965,9505,2,广东,江门
507,104.07274727406208,30.578993724029967,14335,12,四川,成都
508,113.27143134445974,23.13533630669501,7249,2,广东,广州
508,113.12851219549718,23.02775875078891,3798,4,广东,佛山
508,113.08855619524044,22.584603880965,9505,1,广东,江门
508,112.47148894063037,23.052888771125616,14891,1,广东,肇庆
508,104.07274727406208,30.578993724029967,14335,3,四川,成都
509,113.27143134445974,23.13533630669501,7249,3,广东,广州
509,114.06455183658753,22.548456637984177,1998,1,广东,深圳
509,111.98848929181268,21.864339726138933,7956,2,广东,阳江
509,104.07274727406208,30.578993724029967,14335,5,四川,成都
510,114.06455183658753,22.548456637984177,1998,1,广东,深圳
510,113.12851219549718,23.02775875078891,3798,1,广东,佛山
510,113.58255478654918,22.27656465424921,1737,1,广东,珠海
510,113.08855619524044,22.584603880965,9505,1,广东,江门
510,104.07274727406208,30.578993724029967,14335,6,四川,成都
511,113.08855619524044,22.584603880965,9505,1,广东,江门
511,104.07274727406208,30.578993724029967,14335,1,四川,成都
512,113.27143134445974,23.13533630669501,7249,2,广东,广州
512,113.12851219549718,23.02775875078891,3798,2,广东,佛山
512,113.08855619524044,22.584603880965,9505,1,广东,江门
512,104.07274727406208,30.578993724029967,14335,4,四川,成都
513,113.27143134445974,23.13533630669501,7249,1,广东,广州
513,114.06455183658753,22.548456637984177,1998,1,广东,深圳
513,112.47148894063037,23.052888771125616,14891,1,广东,肇庆
513,104.07274727406208,30.578993724029967,14335,2,四川,成都
514,113.27143134445974,23.13533630669501,7249,1,广东,广州
514,104.07274727406208,30.578993724029967,14335,1,四川,成都
515,104.07274727406208,30.578993724029967,14335,2,四川,成都
516,113.27143134445974,23.13533630669501,7249,7,广东,广州
516,112.47148894063037,23.052888771125616,14891,1,广东,肇庆
517,113.27143134445974,23.13533630669501,7249,2,广东,广州
517,113.58255478654918,22.27656465424921,1737,1,广东,珠海
517,104.07274727406208,30.578993724029967,14335,6,四川,成都
518,113.27143134445974,23.13533630669501,7249,2,广东,广州
518,113.58255478654918,22.27656465424921,1737,1,广东,珠海
518,104.07274727406208,30.578993724029967,14335,1,四川,成都
519,113.27143134445974,23.13533630669501,7249,4,广东,广州
519,113.08855619524044,22.584603880965,9505,1,广东,江门
519,104.07274727406208,30.578993724029967,14335,2,四川,成都
520,113.27143134445974,23.13533630669501,7249,3,广东,广州
521,113.27143134445974,23.13533630669501,7249,5,广东,广州
521,104.07274727406208,30.578993724029967,14335,1,四川,成都
522,113.27143134445974,23.13533630669501,7249,2,广东,广州
522,104.07274727406208,30.578993724029967,14335,1,四川,成都
523,113.27143134445974,23.13533630669501,7249,1,广东,广州
523,113.12851219549718,23.02775875078891,3798,1,广东,佛山
523,111.98848929181268,21.864339726138933,7956,1,广东,阳江
524,113.27143134445974,23.13533630669501,7249,1,广东,广州
524,104.07274727406208,30.578993724029967,14335,3,四川,成都
525,113.27143134445974,23.13533630669501,7249,1,广东,广州
525,104.07274727406208,30.578993724029967,14335,2,四川,成都
526,113.27143134445974,23.13533630669501,7249,3,广东,广州
526,104.07274727406208,30.578993724029967,14335,2,四川,成都
527,113.27143134445974,23.13533630669501,7249,3,广东,广州
527,104.07274727406208,30.578993724029967,14335,1,四川,成都
527,118.80242172124584,32.06465288561847,6586,1,江苏,南京
528,113.27143134445974,23.13533630669501,7249,2,广东,广州
528,104.07274727406208,30.578993724029967,14335,1,四川,成都
529,113.27143134445974,23.13533630669501,7249,12,广东,广州
529,104.07274727406208,30.578993724029967,14335,1,四川,成都
530,113.27143134445974,23.13533630669501,7249,2,广东,广州
530,113.08855619524044,22.584603880965,9505,1,广东,江门
530,113.12851219549718,23.02775875078891,3798,1,广东,佛山
530,104.07274727406208,30.578993724029967,14335,1,四川,成都
531,113.27143134445974,23.13533630669501,7249,1,广东,广州
532,113.27143134445974,23.13533630669501,7249,2,广东,广州
532,113.12851219549718,23.02775875078891,3798,2,广东,佛山
532,104.07274727406208,30.578993724029967,14335,3,四川,成都
533,113.27143134445974,23.13533630669501,7249,4,广东,广州
533,113.12851219549718,23.02775875078891,3798,1,广东,佛山
533,114.06455183658753,22.548456637984177,1998,3,广东,深圳
534,113.27143134445974,23.13533630669501,7249,2,广东,广州
534,113.12851219549718,23.02775875078891,3798,1,广东,佛山
534,114.06455183658753,22.548456637984177,1998,1,广东,深圳
534,104.07274727406208,30.578993724029967,14335,1,四川,成都
535,113.27143134445974,23.13533630669501,7249,1,广东,广州
535,104.07274727406208,30.578993724029967,14335,1,四川,成都
536,113.27143134445974,23.13533630669501,7249,5,广东,广州
536,114.06455183658753,22.548456637984177,1998,1,广东,深圳
536,112.47148894063037,23.052888771125616,14891,1,广东,肇庆
536,104.07274727406208,30.578993724029967,14335,5,四川,成都
536,118.80242172124584,32.06465288561847,6586,11,江苏,南京
537,113.27143134445974,23.13533630669501,7249,6,广东,广州
537,113.12851219549718,23.02775875078891,3798,3,广东,佛山
537,114.06455183658753,22.548456637984177,1998,1,广东,深圳
537,112.47148894063037,23.052888771125616,14891,2,广东,肇庆
537,113.06246832527266,23.688230292088083,19036,2,广东,清远
537,104.07274727406208,30.578993724029967,14335,2,四川,成都
537,118.80242172124584,32.06465288561847,6586,12,江苏,南京
538,113.27143134445974,23.13533630669501,7249,3,广东,广州
538,113.12851219549718,23.02775875078891,3798,1,广东,佛山
538,112.47148894063037,23.052888771125616,14891,1,广东,肇庆
538,118.80242172124584,32.06465288561847,6586,12,江苏,南京
538,104.07274727406208,30.578993724029967,14335,3,四川,成都
538,104.6855618607612,31.473663048745863,20248,1,四川,绵阳
539,113.27143134445974,23.13533630669501,7249,4,广东,广州
539,113.12851219549718,23.02775875078891,3798,1,广东,佛山
539,113.39942236263188,22.5223146707905,40,1,广东,中山
539,118.80242172124584,32.06465288561847,6586,2,江苏,南京
539,104.07274727406208,30.578993724029967,14335,1,四川,成都
539,123.47109664482264,41.68383006919066,12860,1,辽宁,沈阳
540,118.80242172124584,32.06465288561847,6586,38,江苏,南京
540,118.28157403570836,33.96774971569008,8405,1,江苏,宿迁
540,113.27143134445974,23.13533630669501,7249,3,广东,广州
540,113.12851219549718,23.02775875078891,3798,2,广东,佛山
540,114.06455183658753,22.548456637984177,1998,2,广东,深圳
540,113.06246832527266,23.688230292088083,19036,1,广东,清远
540,123.47109664482264,41.68383006919066,12860,1,辽宁,沈阳
541,118.80242172124584,32.06465288561847,6586,31,江苏,南京
541,113.27143134445974,23.13533630669501,7249,11,广东,广州
541,113.12851219549718,23.02775875078891,3798,2,广东,佛山
541,104.07274727406208,30.578993724029967,14335,1,四川,成都
542,118.80242172124584,32.06465288561847,6586,47,江苏,南京
542,118.28157403570836,33.96774971569008,8405,1,江苏,宿迁
542,113.27143134445974,23.13533630669501,7249,2,广东,广州
542,112.47148894063037,23.052888771125616,14891,1,广东,肇庆
542,104.07274727406208,30.578993724029967,14335,5,四川,成都
542,123.47109664482264,41.68383006919066,12860,1,辽宁,沈阳
542,121.62163148459284,38.9189536667856,13238,1,辽宁,大连
543,118.80242172124584,32.06465288561847,6586,18,江苏,南京
543,119.41941890822996,32.40067693609037,6504,2,江苏,扬州
543,113.27143134445974,23.13533630669501,7249,1,广东,广州
543,113.12851219549718,23.02775875078891,3798,1,广东,佛山
543,112.47148894063037,23.052888771125616,14891,1,广东,肇庆
543,104.07274727406208,30.578993724029967,14335,3,四川,成都
543,104.6494037048691,28.75800702855183,13271,1,四川,宜宾
543,125.3306020759069,43.82195350104314,24592,1,吉林,长春
544,118.80242172124584,32.06465288561847,6586,13,江苏,南京
544,119.41941890822996,32.40067693609037,6504,4,江苏,扬州
544,119.11976413248364,33.55666778025387,9816,1,江苏,淮安
544,113.27143134445974,23.13533630669501,7249,9,广东,广州
544,104.07274727406208,30.578993724029967,14335,1,四川,成都
544,112.94547319535287,28.23488939994364,11816,1,湖南,长沙
544,110.48553254695402,29.12281556255188,9534,1,湖南,张家界
545,118.80242172124584,32.06465288561847,6586,6,江苏,南京
545,119.41941890822996,32.40067693609037,6504,10,江苏,扬州
545,119.11976413248364,33.55666778025387,9816,2,江苏,淮安
545,118.28157403570836,33.96774971569008,8405,1,江苏,宿迁
545,113.27143134445974,23.13533630669501,7249,1,广东,广州
545,105.4485240693266,28.87766830360723,12232,1,四川,泸州
545,110.48553254695402,29.12281556255188,9534,4,湖南,张家界
545,112.95046418076468,27.835702227135585,5005,1,湖南,湘潭
545,123.47109664482264,41.68383006919066,12860,1,辽宁,沈阳
546,114.8784904841078,30.4593588576181,17453,1,湖北,黄冈
546,118.80242172124584,32.06465288561847,6586,14,江苏,南京
546,119.41941890822996,32.40067693609037,6504,12,江苏,扬州
546,119.11976413248364,33.55666778025387,9816,4,江苏,淮安
546,113.12851219549718,23.02775875078891,3798,1,广东,佛山
546,114.06455183658753,22.548456637984177,1998,1,广东,深圳
546,104.07274727406208,30.578993724029967,14335,1,四川,成都
546,113.63141920733916,34.75343885045448,7568,12,河南,郑州
546,115.66244933826238,34.4202016658586,10703,1,河南,商丘
546,110.48553254695402,29.12281556255188,9534,2,湖南,张家界
546,112.94547319535287,28.23488939994364,11816,1,湖南,长沙
546,121.45441541730196,37.470038383730525,13865,1,山东,烟台
546,106.23849358740016,38.4924600555096,8874,1,宁夏,银川
547,112.24552262926136,30.340842107742912,14456,2,湖北,荆州
547,118.80242172124584,32.06465288561847,6586,11,江苏,南京
547,119.41941890822996,32.40067693609037,6504,26,江苏,扬州
547,119.11976413248364,33.55666778025387,9816,3,江苏,淮安
547,113.27143134445974,23.13533630669501,7249,1,广东,广州
547,113.39942236263188,22.5223146707905,40,1,广东,中山
547,104.07274727406208,30.578993724029967,14335,2,四川,成都
547,110.48553254695402,29.12281556255188,9534,3,湖南,张家界
547,113.14047079776428,27.833567639016444,11248,3,湖南,株洲
547,112.36151595471031,28.559711178489888,12320,1,湖南,益阳
547,121.45441541730196,37.470038383730525,13865,1,山东,烟台
547,110.2067198964201,20.052113086180366,2315,1,海南,海口
548,114.31158155473231,30.598466736400987,8483,3,湖北,武汉
548,118.80242172124584,32.06465288561847,6586,5,江苏,南京
548,119.41941890822996,32.40067693609037,6504,40,江苏,扬州
548,113.27143134445974,23.13533630669501,7249,5,广东,广州
548,113.12851219549718,23.02775875078891,3798,1,广东,佛山
548,104.07274727406208,30.578993724029967,14335,3,四川,成都
548,113.63141920733916,34.75343885045448,7568,1,河南,郑州
548,115.66244933826238,34.4202016658586,10703,1,河南,商丘
548,110.48553254695402,29.12281556255188,9534,3,湖南,张家界
548,113.14047079776428,27.833567639016444,11248,2,湖南,株洲
548,112.95046418076468,27.835702227135585,5005,1,湖南,湘潭
549,114.31158155473231,30.598466736400987,8483,9,湖北,武汉
549,118.80242172124584,32.06465288561847,6586,3,江苏,南京
549,119.41941890822996,32.40067693609037,6504,32,江苏,扬州
549,113.27143134445974,23.13533630669501,7249,2,广东,广州
549,104.07274727406208,30.578993724029967,14335,1,四川,成都
549,113.14047079776428,27.833567639016444,11248,12,湖南,株洲
549,110.48553254695402,29.12281556255188,9534,3,湖南,张家界
549,113.63141920733916,34.75343885045448,7568,2,河南,郑州
549,121.45441541730196,37.470038383730525,13865,6,山东,烟台
550,112.20639298023002,31.041732575569625,12100,1,湖北,荆门
550,118.80242172124584,32.06465288561847,6586,4,江苏,南京
550,119.41941890822996,32.40067693609037,6504,36,江苏,扬州
550,113.27143134445974,23.13533630669501,7249,1,广东,广州
550,113.12851219549718,23.02775875078891,3798,1,广东,佛山
550,110.48553254695402,29.12281556255188,9534,8,湖南,张家界
550,113.14047079776428,27.833567639016444,11248,1,湖南,株洲
550,113.63141920733916,34.75343885045448,7568,3,河南,郑州
550,121.45441541730196,37.470038383730525,13865,3,山东,烟台
551,114.31158155473231,30.598466736400987,8483,3,湖北,武汉
551,112.20639298023002,31.041732575569625,12100,3,湖北,荆门
551,119.41941890822996,32.40067693609037,6504,58,江苏,扬州
551,118.80242172124584,32.06465288561847,6586,1,江苏,南京
551,119.11976413248364,33.55666778025387,9816,2,江苏,淮安
551,113.27143134445974,23.13533630669501,7249,12,广东,广州
551,114.06455183658753,22.548456637984177,1998,1,广东,深圳
551,110.48553254695402,29.12281556255188,9534,6,湖南,张家界
551,113.14047079776428,27.833567639016444,11248,3,湖南,株洲
551,104.07274727406208,30.578993724029967,14335,2,四川,成都
551,113.85847553685502,34.04143161161871,4979,1,河南,许昌
551,119.78486907317954,49.172732795190655,260239,1,内蒙古,呼伦贝尔
551,110.2067198964201,20.052113086180366,2315,1,海南,海口
552,114.31158155473231,30.598466736400987,8483,6,湖北,武汉
552,112.20639298023002,31.041732575569625,12100,3,湖北,荆门
552,119.41941890822996,32.40067693609037,6504,52,江苏,扬州
552,118.80242172124584,32.06465288561847,6586,1,江苏,南京
552,113.27143134445974,23.13533630669501,7249,2,广东,广州
552,113.12851219549718,23.02775875078891,3798,1,广东,佛山
552,110.48553254695402,29.12281556255188,9534,6,湖南,张家界
552,113.14047079776428,27.833567639016444,11248,3,湖南,株洲
552,114.32076511162192,34.80401391129182,6239,4,河南,开封
552,104.07274727406208,30.578993724029967,14335,1,四川,成都
552,105.85042318166482,32.44161630531542,16321,1,四川,广元
553,114.31158155473231,30.598466736400987,8483,6,湖北,武汉
553,119.41941890822996,32.40067693609037,6504,36,江苏,扬州
553,118.80242172124584,32.06465288561847,6586,2,江苏,南京
553,113.27143134445974,23.13533630669501,7249,3,广东,广州
553,110.48553254695402,29.12281556255188,9534,1,湖南,张家界
553,113.14047079776428,27.833567639016444,11248,5,湖南,株洲
