CityName,CityShortName,CityCode,ParentCode,LastUpdate,totalConfirmed,totalHealed,totalDeath,incrConfirmed,incrHealed,incrDeath
黄南藏族自治州,,6323,63,2022-03-26,,,,,,
海南藏族自治州,海南,6325,63,2022-03-26,193,187,6,0,0.0,0.0
果洛藏族自治州,,6326,63,2022-03-26,,,,,,
玉树藏族自治州,,6327,63,2022-03-26,,,,,,
海西蒙古族藏族自治州,,6328,63,2022-03-26,,,,,,
宁夏回族自治区,宁夏,64,0,2022-03-26,122,122,0,0,0.0,0.0
银川市,银川,6401,64,2022-03-26,68,68,0,0,,
石嘴山市,石嘴山,6402,64,2022-03-26,1,1,0,0,,
吴忠市,吴忠,6403,64,2022-03-26,39,39,0,0,,
固原市,固原,6404,64,2022-03-26,5,5,0,0,,
中卫市,中卫,6405,64,2022-03-26,4,4,0,0,,
新疆维吾尔自治区,新疆,65,0,2022-03-26,996,993,3,0,0.0,0.0
乌鲁木齐市,乌鲁木齐,6501,65,2022-03-26,845,845,0,0,,
克拉玛依市,,6502,65,2022-03-26,,,,,,
吐鲁番市,吐鲁番,6504,65,2022-03-26,3,3,0,0,,
哈密市,,6505,65,2022-03-26,,,,,,
昌吉回族自治州,昌吉州,6523,65,2022-03-26,5,5,0,0,,
博尔塔拉蒙古自治州,,6527,65,2022-03-26,,,,,,
巴音郭楞蒙古自治州,巴州,6528,65,2022-03-26,3,3,0,0,,
阿克苏地区,阿克苏,6529,65,2022-03-26,1,1,0,0,,
克孜勒苏柯尔克孜自治州,,6530,65,2022-03-26,,,,,,
喀什地区,喀什,6531,65,2022-03-26,80,80,0,0,,
和田地区,,6532,65,2022-03-26,,,,,,
伊犁哈萨克自治州,伊犁州,6540,65,2022-03-26,31,31,0,0,,
塔城地区,兵团第九师,6542,65,2022-03-26,4,3,1,0,,
阿勒泰地区,,6543,65,2022-03-26,,,,,,
石河子市,第八师石河子,659001,65,2022-03-26,4,3,1,0,,
阿拉尔市,,659002,65,2022-03-26,,,,,,
图木舒克市,,659003,65,2022-03-26,,,,,,
五家渠市,六师五家渠,659004,65,2022-03-26,2,2,0,0,,
铁门关市,,659006,65,2022-03-26,,,,,,
台湾省,台湾,71,0,2022-03-26,22566,13742,853,239,0.0,0.0
香港特别行政区,香港,81,0,2022-03-26,282631,40357,6962,622,1393.0,192.0
澳门特别行政区,澳门,82,0,2022-03-26,82,80,0,0,0.0,0.0
